Image,Shape
my_images/image_9003.png,square
my_images/image_9004.png,square
my_images/image_9005.png,circle
my_images/image_9006.png,square
my_images/image_9007.png,triangle
my_images/image_9008.png,triangle
my_images/image_9009.png,square
my_images/image_9010.png,triangle
my_images/image_9011.png,square
my_images/image_9012.png,square
my_images/image_9013.png,star
my_images/image_9014.png,star
my_images/image_9015.png,triangle
my_images/image_9016.png,circle
my_images/image_9017.png,square
my_images/image_9018.png,circle
my_images/image_9019.png,square
my_images/image_9020.png,star
my_images/image_9021.png,square
my_images/image_9022.png,star
my_images/image_9023.png,square
my_images/image_9024.png,circle
my_images/image_9025.png,triangle
my_images/image_9026.png,star
my_images/image_9027.png,triangle
my_images/image_9028.png,triangle
my_images/image_9029.png,square
my_images/image_9030.png,triangle
my_images/image_9031.png,triangle
my_images/image_9032.png,circle
my_images/image_9033.png,square
my_images/image_9034.png,circle
my_images/image_9035.png,circle
my_images/image_9036.png,circle
my_images/image_9037.png,square
my_images/image_9038.png,circle
my_images/image_9039.png,triangle
my_images/image_9040.png,triangle
my_images/image_9041.png,triangle
my_images/image_9042.png,triangle
my_images/image_9043.png,circle
my_images/image_9044.png,triangle
my_images/image_9045.png,star
my_images/image_9046.png,square
my_images/image_9047.png,circle
my_images/image_9048.png,square
my_images/image_9049.png,circle
my_images/image_9050.png,triangle
my_images/image_9051.png,circle
my_images/image_9052.png,circle
my_images/image_9053.png,star
my_images/image_9054.png,star
my_images/image_9055.png,triangle
my_images/image_9056.png,triangle
my_images/image_9057.png,star
my_images/image_9058.png,square
my_images/image_9059.png,square
my_images/image_9060.png,circle
my_images/image_9061.png,square
my_images/image_9062.png,star
my_images/image_9063.png,circle
my_images/image_9064.png,star
my_images/image_9065.png,star
my_images/image_9066.png,circle
my_images/image_9067.png,square
my_images/image_9068.png,triangle
my_images/image_9069.png,circle
my_images/image_9070.png,square
my_images/image_9071.png,star
my_images/image_9072.png,circle
my_images/image_9073.png,circle
my_images/image_9074.png,square
my_images/image_9075.png,circle
my_images/image_9076.png,circle
my_images/image_9077.png,star
my_images/image_9078.png,triangle
my_images/image_9079.png,circle
my_images/image_9080.png,square
my_images/image_9081.png,star
my_images/image_9082.png,star
my_images/image_9083.png,circle
my_images/image_9084.png,circle
my_images/image_9085.png,square
my_images/image_9086.png,triangle
my_images/image_9087.png,triangle
my_images/image_9088.png,square
my_images/image_9089.png,triangle
my_images/image_9090.png,square
my_images/image_9091.png,square
my_images/image_9092.png,square
my_images/image_9093.png,square
my_images/image_9094.png,star
my_images/image_9095.png,circle
my_images/image_9096.png,star
my_images/image_9097.png,square
my_images/image_9098.png,circle
my_images/image_9099.png,triangle
my_images/image_9100.png,square
my_images/image_9101.png,star
my_images/image_9102.png,square
my_images/image_9103.png,circle
my_images/image_9104.png,square
my_images/image_9105.png,circle
my_images/image_9106.png,star
my_images/image_9107.png,circle
my_images/image_9108.png,circle
my_images/image_9109.png,circle
my_images/image_9110.png,square
my_images/image_9111.png,circle
my_images/image_9112.png,circle
my_images/image_9113.png,square
my_images/image_9114.png,triangle
my_images/image_9115.png,circle
my_images/image_9116.png,star
my_images/image_9117.png,circle
my_images/image_9118.png,triangle
my_images/image_9119.png,circle
my_images/image_9120.png,square
my_images/image_9121.png,circle
my_images/image_9122.png,triangle
my_images/image_9123.png,square
my_images/image_9124.png,circle
my_images/image_9125.png,triangle
my_images/image_9126.png,square
my_images/image_9127.png,circle
my_images/image_9128.png,star
my_images/image_9129.png,star
my_images/image_9130.png,triangle
my_images/image_9131.png,triangle
my_images/image_9132.png,star
my_images/image_9133.png,star
my_images/image_9134.png,circle
my_images/image_9135.png,triangle
my_images/image_9136.png,circle
my_images/image_9137.png,square
my_images/image_9138.png,circle
my_images/image_9139.png,circle
my_images/image_9140.png,star
my_images/image_9141.png,triangle
my_images/image_9142.png,square
my_images/image_9143.png,circle
my_images/image_9144.png,square
my_images/image_9145.png,square
my_images/image_9146.png,star
my_images/image_9147.png,triangle
my_images/image_9148.png,square
my_images/image_9149.png,square
my_images/image_9150.png,triangle
my_images/image_9151.png,square
my_images/image_9152.png,star
my_images/image_9153.png,circle
my_images/image_9154.png,circle
my_images/image_9155.png,triangle
my_images/image_9156.png,circle
my_images/image_9157.png,triangle
my_images/image_9158.png,circle
my_images/image_9159.png,triangle
my_images/image_9160.png,square
my_images/image_9161.png,circle
my_images/image_9162.png,square
my_images/image_9163.png,circle
my_images/image_9164.png,star
my_images/image_9165.png,star
my_images/image_9166.png,triangle
my_images/image_9167.png,square
my_images/image_9168.png,square
my_images/image_9169.png,square
my_images/image_9170.png,circle
my_images/image_9171.png,star
my_images/image_9172.png,triangle
my_images/image_9173.png,star
my_images/image_9174.png,star
my_images/image_9175.png,triangle
my_images/image_9176.png,triangle
my_images/image_9177.png,triangle
my_images/image_9178.png,square
my_images/image_9179.png,triangle
my_images/image_9180.png,star
my_images/image_9181.png,circle
my_images/image_9182.png,circle
my_images/image_9183.png,star
my_images/image_9184.png,star
my_images/image_9185.png,star
my_images/image_9186.png,triangle
my_images/image_9187.png,star
my_images/image_9188.png,triangle
my_images/image_9189.png,triangle
my_images/image_9190.png,square
my_images/image_9191.png,triangle
my_images/image_9192.png,square
my_images/image_9193.png,square
my_images/image_9194.png,star
my_images/image_9195.png,square
my_images/image_9196.png,triangle
my_images/image_9197.png,square
my_images/image_9198.png,circle
my_images/image_9199.png,star
my_images/image_9200.png,triangle
my_images/image_9201.png,square
my_images/image_9202.png,triangle
my_images/image_9203.png,circle
my_images/image_9204.png,triangle
my_images/image_9205.png,triangle
my_images/image_9206.png,star
my_images/image_9207.png,star
my_images/image_9208.png,circle
my_images/image_9209.png,star
my_images/image_9210.png,star
my_images/image_9211.png,triangle
my_images/image_9212.png,star
my_images/image_9213.png,star
my_images/image_9214.png,circle
my_images/image_9215.png,triangle
my_images/image_9216.png,star
my_images/image_9217.png,square
my_images/image_9218.png,star
my_images/image_9219.png,star
my_images/image_9220.png,triangle
my_images/image_9221.png,circle
my_images/image_9222.png,circle
my_images/image_9223.png,circle
my_images/image_9224.png,star
my_images/image_9225.png,square
my_images/image_9226.png,circle
my_images/image_9227.png,circle
my_images/image_9228.png,triangle
my_images/image_9229.png,triangle
my_images/image_9230.png,square
my_images/image_9231.png,square
my_images/image_9232.png,circle
my_images/image_9233.png,triangle
my_images/image_9234.png,square
my_images/image_9235.png,square
my_images/image_9236.png,star
my_images/image_9237.png,square
my_images/image_9238.png,star
my_images/image_9239.png,circle
my_images/image_9240.png,square
my_images/image_9241.png,square
my_images/image_9242.png,circle
my_images/image_9243.png,star
my_images/image_9244.png,triangle
my_images/image_9245.png,triangle
my_images/image_9246.png,triangle
my_images/image_9247.png,circle
my_images/image_9248.png,triangle
my_images/image_9249.png,circle
my_images/image_9250.png,circle
my_images/image_9251.png,circle
my_images/image_9252.png,circle
my_images/image_9253.png,triangle
my_images/image_9254.png,star
my_images/image_9255.png,square
my_images/image_9256.png,triangle
my_images/image_9257.png,square
my_images/image_9258.png,triangle
my_images/image_9259.png,star
my_images/image_9260.png,square
my_images/image_9261.png,square
my_images/image_9262.png,triangle
my_images/image_9263.png,circle
my_images/image_9264.png,triangle
my_images/image_9265.png,star
my_images/image_9266.png,star
my_images/image_9267.png,star
my_images/image_9268.png,star
my_images/image_9269.png,star
my_images/image_9270.png,square
my_images/image_9271.png,square
my_images/image_9272.png,square
my_images/image_9273.png,triangle
my_images/image_9274.png,square
my_images/image_9275.png,triangle
my_images/image_9276.png,triangle
my_images/image_9277.png,star
my_images/image_9278.png,star
my_images/image_9279.png,square
my_images/image_9280.png,star
my_images/image_9281.png,star
my_images/image_9282.png,circle
my_images/image_9283.png,square
my_images/image_9284.png,square
my_images/image_9285.png,square
my_images/image_9286.png,star
my_images/image_9287.png,star
my_images/image_9288.png,circle
my_images/image_9289.png,star
my_images/image_9290.png,square
my_images/image_9291.png,star
my_images/image_9292.png,circle
my_images/image_9293.png,square
my_images/image_9294.png,triangle
my_images/image_9295.png,star
my_images/image_9296.png,triangle
my_images/image_9297.png,star
my_images/image_9298.png,square
my_images/image_9299.png,triangle
my_images/image_9300.png,triangle
my_images/image_9301.png,circle
my_images/image_9302.png,square
my_images/image_9303.png,circle
my_images/image_9304.png,star
my_images/image_9305.png,star
my_images/image_9306.png,circle
my_images/image_9307.png,square
my_images/image_9308.png,circle
my_images/image_9309.png,square
my_images/image_9310.png,square
my_images/image_9311.png,triangle
my_images/image_9312.png,square
my_images/image_9313.png,circle
my_images/image_9314.png,square
my_images/image_9315.png,triangle
my_images/image_9316.png,square
my_images/image_9317.png,triangle
my_images/image_9318.png,square
my_images/image_9319.png,square
my_images/image_9320.png,circle
my_images/image_9321.png,circle
my_images/image_9322.png,star
my_images/image_9323.png,star
my_images/image_9324.png,triangle
my_images/image_9325.png,triangle
my_images/image_9326.png,square
my_images/image_9327.png,square
my_images/image_9328.png,star
my_images/image_9329.png,star
my_images/image_9330.png,circle
my_images/image_9331.png,square
my_images/image_9332.png,circle
my_images/image_9333.png,square
my_images/image_9334.png,triangle
my_images/image_9335.png,triangle
my_images/image_9336.png,star
my_images/image_9337.png,star
my_images/image_9338.png,star
my_images/image_9339.png,circle
my_images/image_9340.png,triangle
my_images/image_9341.png,circle
my_images/image_9342.png,triangle
my_images/image_9343.png,circle
my_images/image_9344.png,star
my_images/image_9345.png,star
my_images/image_9346.png,triangle
my_images/image_9347.png,triangle
my_images/image_9348.png,triangle
my_images/image_9349.png,circle
